query_id,hyperedge_id,resource_id,evidence_id,label,label_name,match_type,matched_fields,reason
Q115,H0407,Resource136,E0407,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q115,H0424,Resource142,E0424,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q115,H0425,Resource142,E0425,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q115,H0169,Resource057,E0169,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0172,Resource058,E0172,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0175,Resource059,E0175,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0178,Resource060,E0178,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0181,Resource061,E0181,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0187,Resource063,E0187,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0190,Resource064,E0190,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0193,Resource065,E0193,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q115,H0007,Resource003,E0007,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0010,Resource004,E0010,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0013,Resource005,E0013,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0016,Resource006,E0016,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0022,Resource008,E0022,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0028,Resource010,E0028,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0034,Resource012,E0034,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q115,H0043,Resource015,E0043,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0055,Resource019,E0055,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0056,Resource019,E0056,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0057,Resource019,E0057,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0100,Resource034,E0100,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0101,Resource034,E0101,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0102,Resource034,E0102,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0115,Resource039,E0115,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0116,Resource039,E0116,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0117,Resource039,E0117,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0175,Resource059,E0175,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0176,Resource059,E0176,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0177,Resource059,E0177,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0235,Resource079,E0235,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0236,Resource079,E0236,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0237,Resource079,E0237,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0295,Resource099,E0295,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0296,Resource099,E0296,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0297,Resource099,E0297,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0355,Resource119,E0355,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0356,Resource119,E0356,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0357,Resource119,E0357,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q116,H0415,Resource139,E0415,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0416,Resource139,E0416,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0417,Resource139,E0417,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q116,H0142,Resource048,E0142,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0143,Resource048,E0143,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0160,Resource054,E0160,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0161,Resource054,E0161,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0202,Resource068,E0202,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0203,Resource068,E0203,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0220,Resource074,E0220,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0221,Resource074,E0221,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0313,Resource105,E0313,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0314,Resource105,E0314,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0382,Resource128,E0382,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0383,Resource128,E0383,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0400,Resource134,E0400,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0401,Resource134,E0401,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0433,Resource145,E0433,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0434,Resource145,E0434,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q116,H0166,Resource056,E0166,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0169,Resource057,E0169,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0172,Resource058,E0172,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0178,Resource060,E0178,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0181,Resource061,E0181,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0184,Resource062,E0184,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0187,Resource063,E0187,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0190,Resource064,E0190,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q116,H0007,Resource003,E0007,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0016,Resource006,E0016,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0019,Resource007,E0019,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0022,Resource008,E0022,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0025,Resource009,E0025,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0031,Resource011,E0031,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0040,Resource014,E0040,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q116,H0043,Resource015,E0043,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0058,Resource020,E0058,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0059,Resource020,E0059,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0060,Resource020,E0060,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0103,Resource035,E0103,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0104,Resource035,E0104,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0105,Resource035,E0105,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0163,Resource055,E0163,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0164,Resource055,E0164,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0165,Resource055,E0165,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0223,Resource075,E0223,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0224,Resource075,E0224,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0225,Resource075,E0225,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0283,Resource095,E0283,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0284,Resource095,E0284,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0285,Resource095,E0285,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0343,Resource115,E0343,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0344,Resource115,E0344,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0345,Resource115,E0345,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q117,H0403,Resource135,E0403,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0404,Resource135,E0404,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0405,Resource135,E0405,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0463,Resource155,E0463,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0464,Resource155,E0464,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0465,Resource155,E0465,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q117,H0085,Resource029,E0085,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0086,Resource029,E0086,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0145,Resource049,E0145,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0146,Resource049,E0146,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0178,Resource060,E0178,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0179,Resource060,E0179,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0238,Resource080,E0238,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0239,Resource080,E0239,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0298,Resource100,E0298,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0299,Resource100,E0299,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0385,Resource129,E0385,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0386,Resource129,E0386,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0418,Resource140,E0418,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0419,Resource140,E0419,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0445,Resource149,E0445,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0446,Resource149,E0446,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q117,H0166,Resource056,E0166,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0169,Resource057,E0169,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0172,Resource058,E0172,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0175,Resource059,E0175,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0181,Resource061,E0181,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0184,Resource062,E0184,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0187,Resource063,E0187,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0190,Resource064,E0190,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q117,H0001,Resource001,E0001,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0010,Resource004,E0010,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0013,Resource005,E0013,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0016,Resource006,E0016,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0022,Resource008,E0022,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0025,Resource009,E0025,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0034,Resource012,E0034,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q117,H0043,Resource015,E0043,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0073,Resource025,E0073,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0074,Resource025,E0074,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0075,Resource025,E0075,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0088,Resource030,E0088,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0089,Resource030,E0089,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0090,Resource030,E0090,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0133,Resource045,E0133,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0134,Resource045,E0134,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0135,Resource045,E0135,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0193,Resource065,E0193,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0194,Resource065,E0194,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0195,Resource065,E0195,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0253,Resource085,E0253,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0254,Resource085,E0254,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0255,Resource085,E0255,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0313,Resource105,E0313,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0314,Resource105,E0314,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0315,Resource105,E0315,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0373,Resource125,E0373,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0374,Resource125,E0374,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0375,Resource125,E0375,3,very_relevant,expected_resource,topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q118,H0433,Resource145,E0433,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0434,Resource145,E0434,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0435,Resource145,E0435,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q118,H0055,Resource019,E0055,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0056,Resource019,E0056,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0148,Resource050,E0148,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0149,Resource050,E0149,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0208,Resource070,E0208,2,relevant,metadata_strong_match,domain;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0209,Resource070,E0209,2,relevant,metadata_strong_match,domain;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0268,Resource090,E0268,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0269,Resource090,E0269,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0295,Resource099,E0295,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0296,Resource099,E0296,2,relevant,metadata_strong_match,domain;topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0388,Resource130,E0388,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0389,Resource130,E0389,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0415,Resource139,E0415,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0416,Resource139,E0416,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0448,Resource150,E0448,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0449,Resource150,E0449,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q118,H0109,Resource037,E0109,1,partially_relevant,metadata_partial_match,topic;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0166,Resource056,E0166,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0169,Resource057,E0169,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0172,Resource058,E0172,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0175,Resource059,E0175,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0178,Resource060,E0178,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0181,Resource061,E0181,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0184,Resource062,E0184,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q118,H0001,Resource001,E0001,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0004,Resource002,E0004,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0007,Resource003,E0007,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0010,Resource004,E0010,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0022,Resource008,E0022,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0025,Resource009,E0025,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0028,Resource010,E0028,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q118,H0034,Resource012,E0034,0,not_relevant,random_negative,,Hyperedge is intentionally unrelated to provide negative training examples.
Q119,H0046,Resource016,E0046,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0047,Resource016,E0047,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0048,Resource016,E0048,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0091,Resource031,E0091,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0092,Resource031,E0092,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0093,Resource031,E0093,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0151,Resource051,E0151,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0152,Resource051,E0152,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0153,Resource051,E0153,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0211,Resource071,E0211,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0212,Resource071,E0212,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0213,Resource071,E0213,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0271,Resource091,E0271,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0272,Resource091,E0272,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0273,Resource091,E0273,3,very_relevant,expected_resource,domain;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0331,Resource111,E0331,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0332,Resource111,E0332,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0333,Resource111,E0333,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0391,Resource131,E0391,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0392,Resource131,E0392,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0393,Resource131,E0393,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q119,H0451,Resource151,E0451,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0452,Resource151,E0452,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0453,Resource151,E0453,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q119,H0166,Resource056,E0166,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0167,Resource056,E0167,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0184,Resource062,E0184,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0185,Resource062,E0185,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0226,Resource076,E0226,2,relevant,metadata_strong_match,topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0227,Resource076,E0227,2,relevant,metadata_strong_match,topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0286,Resource096,E0286,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0287,Resource096,E0287,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0346,Resource116,E0346,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0347,Resource116,E0347,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q119,H0364,Resource122,E0364,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
